"Gene.Symbols","UniProt.IDs","High temp. Remodeling Score","Amino acids Remodeling Score","Anaerobic Remodeling Score","Galactose Remodeling Score","Glucose Remodeling Score","Max growth rate Remodeling Score","Near-zero growth Remodeling Score","Stationary phase Remodeling Score","Xylose Remodeling Score"
"pyrG;pykF;puuR;pyrC;pykA;pyrI;pyrH;pyrB;puuE;pyrE;pyrF;qorA","P0A7E5;P0AD61;P0A9U6;P05020;P21599;P0A7F3;P0A7E9;P0A786;P50457;P0A7E3;P08244;P28304",0.0667291209230773,0.0511122331546363,0.0199500783500035,0.0897858512605769,0.0507307963020603,-0.0484944902076569,-0.169882126942427,-0.261608004623898,0.00629964934907713
"kdsB;katG;kdgR;kdsA;kbl;ivy;kch;kdsC;kdgK;katE;ispU;ispG;ispH;jayE","P04951;P13029;P76268;P0A715;P0AB77;P0AD59;P31069;P0ABZ4;P37647;P21179;P60472;P62620;P62623;P75981",-0.0648593696577578,-0.139961534320039,-0.136655726134411,-0.0464317608118639,0.0916836037934113,-0.0976120523949124,-0.101625905897883,-0.128055629926074,-0.165609109028586
"dapB;damX;dapF;dapE;dapA;dcd;dacC;dapD;dadX;dadA;dcp","P04036;P11557;P0A6K1;P0AED7;P0A6L2;P28248;P08506;P0A9D8;P29012;P0A6J5;P24171",0.322067783250203,-0.085962280766864,0.300152218141384,0.0553361033077352,0.124721621281256,0.275643237166175,-0.327282587021349,0.0524293047045521,-0.00288016677170818
"mdoG;mdoB;mdtE;mdh;menH;mazF;manA;matP;map;mdaB;manX;mdoD;manZ;mdtA","P33136;P39401;P37636;P61889;P37355;P0AE70;P00946;P0A8N0;P0AE18;P0AEY5;P69797;P40120;P69805;P76397",0.167244100905042,-0.105505686409403,-0.209340430353132,-0.22965901407769,-0.0964896701491708,0.232146948570402,-0.320561115772923,0.140742217735696,0.0490134280425465
"epmA;entA;entC;entF;entH;eno;eptB;epmB;epd;envC;entE","P0A8N7;P15047;P0AEJ2;P11454;P0A8Y8;P0A6P9;P37661;P39280;P0A9B6;P37690;P10378",-0.0407203628229326,0.192949012421165,-0.108078159529647,-0.0971601393604751,0.0715291872614608,0.103562630210682,0.0244155675297284,-0.0601900496026476,0.0611532333090289
"glsA1;glpQ;glrR;glpK;glpE;glsA2;glpD;glpR;glpX","P77454;P09394;P0AFU4;P0A6F3;P0A6V5;P0A6W0;P13035;P0ACL0;P0A9C9",0.0712427223713876,-0.16606750204712,0.0391752075185296,-0.168250266751969,-0.243797827320544,-0.227266305662542,-0.525006917136173,-0.333173387895438,-0.281597926623935
"tdcG;tdcE;tesB;tehB;tdcD;tdcF;tdk;tgt;tdcB;tdh;tcdA","P42630;P42632;P0AGG2;P25397;P11868;P0AGL2;P23331;P0A847;P0AGF6;P07913;Q46927",-0.219415087783642,-0.28281702633787,-0.137673195231561,-0.361825118797892,-0.161606995090962,-0.288911898710767,-0.560996610332206,-0.320208779823626,-0.220426534423844
"sucB;sucD;ssb;stpA;sspA;sucA;srmB;sthA;sucC;sseA","P0AFG6;P0AGE9;P0AGE0;P0ACG1;P0ACA3;P0AFG3;P21507;P27306;P0A836;P31142",0.259664891856134,0.0335652601193286,0.146455115315539,0.115696177608282,0.147375039342,0.322651635470099,-0.194028189169404,-0.0311209210428105,0.138934129857711
"rna;rne;rng;rnc;rnd;rnb;rnhA","P21338;P21513;P0A9J0;P0A7Y0;P09155;P30850;P0A7Y4",-0.180696314081137,-0.155942849265665,-0.196684053651238,-0.0876376485411561,0.0709671199964636,-0.191928909097885,-0.0108453390247207,-0.215476088139278,-0.0360258086933017
"tusA;typA;tusE;tynA;tyrA","P0A890;P32132;P0AB18;P46883;P07023",-0.463795871282533,-0.181062908173097,-0.345937724324296,-0.43280885075564,-0.570814711400401,-0.400998210252533,-0.930658994603663,-0.567634779286259,-0.435365615324848
"amn;ansA;ampH;amiC","P0AE12;P0A962;P0AD70;P63883",0.0144778232106027,-0.0107914829315197,-0.134658419720731,-0.165817531847235,0.0661551625001247,0.131466734728058,0.0505395740213492,0.10119188973443,0.0409080884637238
"ftsZ;ftsX;ftsY;ftsN;ftsP;fucO;fucI","P0A9A6;P0AC30;P10121;P29131;P26648;P0A9S1;P69922",0.423411945630767,-0.217837191582623,-0.204670238971612,-0.168669753385968,0.163637537806242,0.0578437380389139,0.00230456837279663,-0.119141470983705,-0.177645955672696
"typA;tyrS;ubiC;ubiE;ucpA;tyrB;udp;ubiD;udk;ubiG;tyrR;tyrA","P32132;P0AGJ9;P26602;P0A887;P37440;P04693;P12758;P0AAB4;P0A8F4;P17993;P07604;P07023",-0.191847123417063,-0.39659775037095,-0.280441931270631,-0.102270956243557,-0.314980723634063,-0.507993426621633,-0.374675609151397,-0.437709232471603,-0.235203332373115
"eda;edd;dxs;efeB;efeO;ebgR;eco;dxr","P0A955;P0ADF6;P77488;P31545;P0AB24;P06846;P23827;P45568",-0.0214113457347825,-0.123072751156564,0.0449039407271489,-0.0623032927833468,-0.129602952513256,-0.193847235682024,-0.29515707843614,0.246947478065252,-0.168133176186341
"pliG;pka;pmbA;pncA;pmrD","P76002;P76594;P0AFK0;P21369;P37590",0.340856901206016,0.164666022427094,-0.194412172856901,-0.286981505464084,0.0653051288404499,-0.0574509658890369,-0.349603570667503,-0.46997383161732,-0.135021160375428
"ykgE;ymdB;yjjV;ykgG;yjjX;yjjI;ykgF","P77252;P0A8D6;P39408;P77433;P39411;P37342;P77536",0.741351663934691,0.411592351124641,0.288091062910433,0.788544068965348,0.449578097685652,0.563394560120188,0.209992165666294,0.328408215533828,0.215830728597918
"dsbC;dsbG;dsbA;dppF;dppA;dnaX;dppD;dnaT;dsdA;dps;dpiA","P0AEG6;P77202;P0AEG4;P37313;P23847;P06710;P0AAG0;P0A8J2;P00926;P0ABT2;P0AEF4",-0.241530538219784,-0.402131274002185,-0.219934312201184,-0.187429570175818,-0.24816094004855,-0.313593641491368,-0.302961348929457,-0.167378133347969,-0.304239216510229
"gudD;guaD;gutQ;guaC;guaA;gstB;guaB","P0AES2;P76641;P17115;P60560;P04079;P0ACA7;P0ADG7",0.304124981526201,0.238006890229363,0.486427933696679,0.145761727650942,0.20407120996918,0.332196306966282,-0.0366451268987536,0.146931175573542,0.145173910408601
"mgsA;mfd;mglB;mhpD;metQ;metL;mglA","P0A731;P30958;P0AEE5;P77608;P28635;P00562;P0AAG8",0.197081132256122,-0.166832981085441,-0.136302114961839,0.771574126727659,0.112802569394294,-0.154729105753475,0.151362399398761,0.304066851772349,0.230736313564417
"yecH;yebY;yecF;yecJ;yecM;yedF;yedD;yecD;yebV","P46887;P64506;P0AD07;P0AD10;P52007;P0AA31;P31063;P0ADI7;P64503",-0.777436934058401,-0.399840939840035,-0.239121713382487,-0.394898000818087,-0.733031802806291,-0.0529019037667342,-0.423987447237951,-0.379637937994499,-0.42713828378035
"nuoE;nuoG;nuoB;nuoC;nuoF","P0AFD1;P33602;P0AFC7;P33599;P31979",0.128155377255155,0.0863876841418198,0.0983222628619073,-0.0766640766796783,0.0296941910899433,0.38405498160917,0.0672590416112705,0.281407208114825,0.235778934266707
"tsf;ttcA;tsaD;trxC;tsaC;tus;tsaA;tsaB;tsaE;tufA;tufB","P0A6P1;P76055;P05852;P0AGG4;P45748;P16525;P28634;P76256;P0AF67;P0CE47;P0CE48",0.138614404821036,-0.026200073397596,-0.00956005732465287,0.0613944993437038,0.132117766471991,0.0712717853298614,-0.101573990480594,0.164710834739113,-0.0410744542146329
"yqiC;yqhD;yqgE;yqjD;yqeF;yqfB;yqgF;yqjC;yqjG","Q46868;Q46856;P0A8W5;P64581;Q46939;P67603;P0A8I1;P42616;P42620",0.426970567594132,0.0950150514931487,0.402115007771228,0.179683491303527,0.19609154703155,0.184981225733376,0.221337283815025,-0.0520672201092484,0.0990437510149903
"ucpA;ugpB;udp;uidA;ulaD;udk;ugpQ;ulaB;uidR","P37440;P0AG80;P12758;P05804;P39304;P0A8F4;P10908;P69822;P0ACT6",-0.105993704650653,-0.249511209713428,-0.128690996258628,0.144206243555851,-0.0926282822425771,-0.215638021912549,-0.0375940511761988,0.326234025558484,-0.327748786144005
"yeeN;yeeX;yeeZ;yedF;yedP;yedY;yeeT","P0A8A2;P0A8M6;P0AD12;P0AA31;P76329;P76342;P64521",-0.0279457375710313,0.0942778683770766,-0.381377330632175,-0.566270702363994,-0.267124229554013,-0.0866440491600968,-0.360545829700847,-0.555834797728687,-0.056850400490277
"cobT;cohE;cmk;coaBC;codA;cobB;coaA;coaD;cnu;cmoB;coaE","P36562;P75974;P0A6I0;P0ABQ0;P25524;P75960;P0A6I3;P0A6I6;P64467;P76291;P0A6I9",0.262362121960684,-0.170731059867402,0.279218348127312,0.121971254919761,0.116283501622405,-0.132434367979475,-0.00338485783878826,0.0706543500066916,-0.0761288080770718
"serA;serB;selA;seqA;secG;selB;selD","P0A9T0;P0AGB0;P0A821;P0AFY8;P0AG99;P14081;P16456",-0.0132307909871511,-0.258693245674271,0.217938360546871,0.0974611814546392,0.146138554102789,0.163639701952784,-0.0686721424170924,0.0160557063893836,0.0730086265351072
"cysG;cysD;cysB;cysI;cysE;cysM;cysN;cysH;cysK","P0AEA8;P21156;P0A9F3;P17846;P0A9D4;P16703;P23845;P17854;P0ABK5",-0.11145322925498,0.109552281215105,0.2933155084004,0.295341940236147,0.489242566363507,0.10964749487725,0.126582514380968,0.0244537598724276,-0.0236204998038553
"yegW;yegS;yefM;yegP;yeeN;yegQ;yeeX;yeeZ;yedP;yedY;yeeT","P0ACM5;P76407;P69346;P76402;P0A8A2;P76403;P0A8M6;P0AD12;P76329;P76342;P64521",-0.189118924591075,-0.0864102129054097,-0.348282380280667,-0.414068379809712,-0.232439428755512,-0.210991183684269,-0.303288116322738,-0.54702476206703,-0.219325657072391
"ycfP;ycgB;yceI;yceH;ycfH;yceM","P0A8E1;P29013;P0A8X2;P29217;P0AFQ7;P75931",0.0515119053777397,-0.0210791404863609,0.00684829506706159,0.0230867795730646,0.219447300120151,0.0773419419285837,0.0222815354419474,-0.0480033187023023,-0.0798713467060413
"nsrR;nudF;nth;nudJ;nudK;nudE;nudG;nudI","P0AF63;Q93K97;P0AB83;P0AEI6;P37128;P45799;P77788;P52006",-0.169692904786097,-0.413336925437129,0.252138599798893,-0.224699647839497,0.250679286527539,-0.108710952492295,0.0989381973473043,-0.186731982125045,-0.296989459491879
"artJ;aspC;arsC;ascG;asnA;asnS;artP;aspA;artI;asnB;ascB;asd;asnC","P30860;P00509;P0AB96;P24242;P00963;P0A8M0;P0AAF6;P0AC38;P30859;P22106;P24240;P0A9Q9;P0ACI6",0.222147676402395,0.0799852849412607,0.0113796029463536,0.237556908084594,0.10542146012698,0.0297457927829706,-0.134404225955016,0.00398484224758699,-0.0116839416523022
"glnE;glnG;glnK;glnB;glnQ;glnH;glnD","P30870;P0AFB8;P0AC55;P0A9Z1;P10346;P0AEQ3;P27249",0.348034131728455,0.299460828820289,0.346451640031511,0.221495245561778,0.133693641324581,0.275891967191849,0.261866294978075,0.449364666945082,0.0446655848210432
"der;deoR;dgt;dgoR;dgoA;dgoD;deoD;dgoK","P0A6P5;P0ACK5;P15723;P31460;Q6BF16;Q6BF17;P0ABP8;P31459",-0.0701711095483048,-0.240946237423103,-0.193494202597983,0.141959673536009,-0.0850664625531868,-0.251823014481454,-0.206491657067682,-0.343168166987224,0.011335375398181
"pncC;pncB;polA;pntB;pnp;pntA;potD","P0A6G3;P18133;P00582;P0AB67;P05055;P07001;P0AFK9",0.090233469950729,0.289239775505266,0.0548822495638596,-0.111888109751001,0.029378360560884,0.217466926815241,0.0984826726952683,0.310896719992595,0.500806757960458
"ghrB;glcB;glcG;ghrA;glf;glgA;glgB;ggt","P37666;P37330;P0AEQ1;P75913;P37747;P0A6U8;P07762;P18956",-0.160282681969837,-0.120351560557232,-0.128698403491586,-0.0106926120962807,-0.100136938151894,-0.0125115260564269,-0.233427078681505,-0.139504792952699,-0.257344878903939
"rssB;rsmH;rsmF;rsmI;rsmJ;rspR;rspA;rsmG","P0AEV1;P60390;P76273;P67087;P68567;P0ACM2;P38104;P0A6U5",-0.22826711969101,0.148319513492847,-0.189599568137776,-0.30778800116341,-0.0509790710205521,0.134552120406363,-0.378297310094939,-0.192978400995768,-0.106122522306254
"rlmG;rimK;rlmA;rimO;rlmB;rimJ;rlmD;rimI;ribF;rihA","P42596;P0C0U4;P36999;P0AEI4;P63177;P0A948;P55135;P0A944;P0AG40;P41409",-0.0439531802827602,-0.124444561356579,-0.173879613080898,0.0474341191887454,-0.201452811408379,-0.201881649380646,-0.215843751426546,-0.302839658228957,-0.219997780532881
"lon;lpdA;lipA;livK;lolA;livG;loiP;lplA;livF;lipB;lolD;livJ","P0A9M0;P0A9P0;P60716;P04816;P61316;P0A9S7;P25894;P32099;P22731;P60720;P75957;P0AD96",0.415780870501104,-0.287804849043405,-0.0167847344798374,0.349488543087754,0.279683036177548,-0.00425580270510556,-0.0692729203057342,0.217686325902248,0.0836174599694137
"osmY;osmC;osmF;otsB;otsA;osmE","P0AFH8;P0C0L2;P33362;P31678;P31677;P0ADB1",0.47461457123257,0.153772737229191,0.446903619986517,0.238422129271798,0.65639522633703,0.511551246591471,0.311405017238282,0.281573654892869,0.101611600816621
"rsxC;rutR;rsxG;rsuA","P77611;P0ACU2;P77285;P0AA43",-0.103729267601842,-0.0621557133229405,0.148258689045304,0.145167372075044,-0.202604713691267,-0.0154266069621517,0.0252041892942378,0.357762366365762,-0.141325119548921
"uxaC;uxuB;uxuA;uvrY;uxaB","P0A8G3;P39160;P24215;P0AED5;P0A6L7",0.0961813675927653,-0.0349998816293287,-0.191848733979605,0.298207015871856,0.0621126912376605,-0.0893539274657014,0.30011888439208,0.149785290728497,0.0247324187564858
"yaeR;yafJ;yafV;yagE;yagF;yafK","P52096;Q47147;Q47679;P75682;P77596;P0AA99",-0.293046986053455,0.00435221238590956,-0.197227228226247,0.0861000561882875,-0.0224233611390023,0.0884200961447771,0.000721347983289357,0.194564925825753,0.0131694781184292
"gatZ;kbaZ;gcvT;gatB;gdhA;gcvH;gatR;gcvA;gatY;gcvP;gatD;gcvR;gatZ","P0C8J8;P0C8K0;P27248;P37188;P00370;P0A6T9;P36930;P0A9F6;P0C8J6;P33195;P0A9S3;P0A9I3;P0C8J8",0.0559644162484422,-0.031853345787935,0.101136153094312,-0.0700817950960147,-0.0377871150243057,-0.081496672410143,-0.315535729043816,-0.0745487030693964,-0.0117205812674891
"dmsB;ynfG;dmsD;dmsA;dmsA;ynfF;dmsB","P18776;P0AAJ1;P69853;P18775;P18775;P77783;P18776",-0.101354923761083,-0.164680504586347,-0.188230362954294,0.0168631050759728,0.0519619068167673,0.0791430387976056,0.110866533565758,0.0247067047530138,-0.221224795398635
"dmsB;ynfG;dmsD;dksA;djlA;dkgA;dkgB;dld;dmsA;dmsA;ynfF;dmsB","P18776;P0AAJ1;P69853;P0ABS1;P31680;Q46857;P30863;P06149;P18775;P18775;P77783;P18776",-0.0230959621098091,-0.172786876928855,0.112287234537289,0.067527910805376,-0.0317501932246539,0.410436046369994,0.217121796369432,0.151701058084917,-0.220433176296552
"holC;hrpA;hpf;holE;holD","P28905;P43329;P0AFX0;P0ABS8;P28632",-0.0996421498911499,-0.0840865155849329,-0.325113644928208,0.0828081502728178,0.0463018439492972,-0.00744266738366499,-0.0365130629174152,-0.0670024405828741,-0.136742402966441
"yggN;yghA;yggE;yhbO;yggX;ygiL;ygiS;ygiB;yghU;ygiN;yghX;yhaK;yggS;yggU","P0ADS9;P0AG84;P0ADS6;P45470;P0A8P3;P39834;Q46863;P0ADT2;Q46845;P0ADU2;Q7DFU6;P42624;P67080;P52060",-0.0768139502560984,-0.0426964540381566,-0.193863196723134,-0.00347816716171194,-0.0619230935424945,-0.050584945711956,-0.183443752026769,-0.245034121333822,-0.244684344828874
"yhbO;yhbV;yhcB;yhbY;yhbP;yhbW;yhaK;yhaV","P45470;P45475;P0ADW3;P0AGK4;P67762;P0ADV5;P42624;P64594",0.510294594996568,-0.0376487707170452,0.657138781995416,1.01485128584623,0.5570789829866,0.473271029600243,0.442637442177939,0.449224200153024,0.384017143738903
"suhB;sufS;surA;surE;sufE;surA;ppiC","P0ADG4;P77444;P0ABZ6;P0A840;P76194;P0ABZ6;P0A9L5",0.067099526131352,0.0118042412819056,0.0557703246855794,-0.438123438322604,-0.12698926208823,0.0125841815065483,-0.362208315934812,-0.23320556712256,-0.314391458226596
"sad;sapA;ruvB;sdaB;sbcD;sbcB;sbp","P76149;Q47622;P0A812;P30744;P0AG76;P04995;P0AG78",-0.332444756423326,-0.385134863266915,-0.320994270309894,-0.496690535340759,-0.0146835192242179,-0.0901003623551087,-0.459781036898428,-0.459527059529908,-0.186404422807791
"rsfS;rsmB;rsmD;rsmE;rsmC;rsmA;rsmH","P0AAT6;P36929;P0ADX9;P0AGL7;P39406;P06992;P60390",0.151681073318241,0.236526554688205,0.373927622923828,0.345140320389413,0.25789663482722,0.283180584317556,0.0904291972179037,0.076422018002312,0.190562730049853
"rpoE;rpoS;rraB;rseA;rseB;rpoH","P0AGB6;P13445;P0AF90;P0AFX7;P0AFX9;P0AGB3",0.174559434790065,0.06597764065761,-0.506298368927043,-0.0979115862815783,-0.0458600286295524,-0.345030035197469,-0.107292204270731,-0.118184464917959,0.165582130218844
"nanR;narH;napA;narG;napB;narG;narZ;narJ;nanM","P0A8W0;P11349;P33937;P09152;P0ABL3;P09152;P19319;P0AF26;P39371",-0.0881997901729618,0.0478558033851952,0.0992990354617804,0.255543381369366,0.255771073132579,0.0225187479479359,-0.117537031202217,0.154978277542052,-0.0163297339709441
"yciX;yciT;ydbC;ycjW;ycjG;ycjX;yciZ","P58094;P76034;P25906;P77615;P51981;P76046;A5A614",-0.180043586424086,-0.093068395935553,-0.276004355400775,0.192527664345806,-0.293802391825237,-0.273034158935551,0.274802283802106,-0.0243909754468104,-0.106451688688048
"yahK;yagH;yagI;yafN","P75691;P77713;P77300;Q47156",-0.0505774922831593,-0.795484280403345,-0.477689152929506,-0.267509065554352,-0.373100167973785,-0.721815352488977,-0.257631471426162,-0.888407272205417,-0.455025459139584
"rob;rnk;rnr;rpe;rodZ;rof;rnt;rnpA","P0ACI0;P0AFW4;P21499;P0AG07;P27434;P0AFW8;P30014;P0A7Y8",-0.304299821186899,-0.409345700103048,-0.314694887205768,-0.0670947403381042,-0.121417607981083,-0.146399942905729,-0.363527080862865,-0.462144011747728,0.0256071079660252
"cheY;chbB;chaB;cfa;cedA;chpS;cirA;chiA;chpB","P0AE67;P69795;P0AE63;P0A9H7;P0AE60;P08365;P17315;P13656;P33647",-0.327840033560671,-0.483525074087645,-0.286894615857426,-0.208272086086146,-0.172724659150487,-0.448926427781503,-0.454669259382864,0.0601055959704356,-0.420687600893334
"proB;proC;prkB;prlF;prlC;proQ;proA;proS","P0A7B5;P0A9L8;P0AEX5;P15373;P27298;P45577;P07004;P16659",-0.0786961506232168,-0.196134487772916,-0.176803993410977,-0.322067936803347,-0.18838983705047,-0.217586097740741,-0.576914998623745,-0.483772079487178,-0.198760498259014
"minE;minC;mmuM;miaB;minD;mlaC;mlaB;miaA;mhpE;mhpF;mltB","P0A734;P18196;Q47690;P0AEI1;P0AEZ3;P0ADV7;P64602;P16384;P51020;P77580;P41052",-0.188369918783554,-0.162652537615967,-0.318132358657428,-0.220290804411928,-0.175002321870801,-0.333368250500377,-0.40582549097352,-0.199571232207537,-0.207462247499171
"yegW;yehD;yegU;yehS;yeiE;yeiG;yehT","P0ACM5;P33343;P76418;P33355;P0ACR4;P33018;P0AFT5",0.311835234092135,0.301124028831524,0.549618396270082,0.587709818963459,0.348026266910965,0.473696245591668,0.231407248032865,0.571697012158806,0.45436112519937
"trxA;trpE;trpS;truB;truC;truD;trxB;trpA;trpB;trpR;truA;trpGD;trpC","P0AA25;P00895;P00954;P60340;P0AA41;Q57261;P0A9P4;P0A877;P0A879;P0A881;P07649;P00904;P00909",0.104609843411539,-0.114005999935922,-0.00722761214161327,0.33497367858002,0.286188453798055,-0.0402953527498173,-0.264603590092553,-0.0638793635280828,-0.23426244090364
"ldcA;lepA;lasT;ldhA;lacI;kgtP","P76008;P60785;P37005;P52643;P03023;P0AEX3",0.795106033330295,-0.114564388883578,0.482436513906897,-0.261264781458802,-0.0873080861784691,-0.107121968287818,0.266641405237424,0.332497505027852,-0.162459090626333
"cobT;cohE;cmk;coaBC;cpdA;codA;cobB;coaA;coaD;cnu;copA;cmoB","P36562;P75974;P0A6I0;P0ABQ0;P0AEW4;P25524;P75960;P0A6I3;P0A6I6;P64467;Q59385;P76291",0.248558240481344,-0.169743477918922,0.271877268389421,0.0907535053407871,0.0902638858342342,-0.145433324111215,0.0713348936378991,0.0526347538507996,-0.0756148335045224
"cohE;cpdA;cpdB;cpxP;cpxA;copA;cptB;corC","P75974;P0AEW4;P08331;P0AE85;P0AE82;Q59385;P64559;P0AE78",0.103806413577782,-0.184455123656456,-0.111263843541316,-0.059499846528598,0.0115991814016036,-0.0095073802823003,-0.201767280548863,-0.0836565276878826,-0.0125503344883006
"proV;prpB;proS;prpC;prpD;proX","P14175;P77541;P16659;P31660;P77243;P0AFM2",-0.231895873377503,-0.292017123829161,-0.426526259697947,-0.019455981806547,-0.308904079691924,-0.392244633931737,-0.428521047848082,-0.317700581137356,-0.373752255670078
"rbn;ravA;rbfA;rbsA;ratB;rbsB","P0A8V0;P31473;P0A7G2;P04983;P52119;P02925",0.125440922507554,-0.37783235402462,0.0387079253298229,0.129521500847113,-0.20236000759152,0.0562680639712706,0.208172999317583,0.0509372098806115,-0.0975419862192166
"yihT;yihL;yihD;yigL;yihX;yihW;yihI;yiiD;yigZ;yiiM","P32141;P0ACM9;P0ADP9;P27848;P0A8Y3;P32144;P0A8H6;P0ADQ2;P27862;P32157",0.711873878080877,0.578681750957388,0.56375128353106,0.414864849560054,0.291026396969288,0.359887726546907,0.109583624866455,0.151421807784731,0.413937443683634
"dicA;dgt;dgoR;diaA;dinD;dhaL;dhaK;dgoK","P06966;P15723;P31460;P66817;P23840;P76014;P76015;P31459",0.112379004629043,0.229705317096019,0.249640767026931,0.0537168329586545,0.343757794798602,0.302689417299547,0.165421523756919,-0.281025155503158,0.26888065292352
"gltX;glxK;glyS;glyQ;glxR;glyA","P04805;P77364;P00961;P00960;P77161;P0A825",-0.0752633018892052,-0.235966336067067,0.076829559627296,-0.267536193986395,-0.0767563904572688,0.149358988175745,-0.0502475264711373,-0.105511238965772,-0.173865849557239
